Date,Open,High,Low,Close,Volume
2017-10-02,0.206076995,0.206556007,0.199443996,0.202675998,77412304
2017-10-03,0.203208998,0.204807997,0.198730007,0.203318,48703100
2017-10-04,0.203217998,0.217023998,0.202647001,0.214773998,123573000
2017-10-05,0.215582997,0.241023004,0.215582997,0.237016007,404299008
2017-10-06,0.237726003,0.242423996,0.233532995,0.234038994,167492000
2017-10-07,0.233962998,0.239335999,0.233477995,0.238609999,77950200
2017-10-08,0.238312006,0.279944003,0.237532005,0.279944003,529838016
2017-10-09,0.278757989,0.278757989,0.240429997,0.251825005,610110016
2017-10-10,0.252824992,0.266559988,0.241192997,0.260733008,384048992
2017-10-11,0.260657996,0.267843008,0.259079993,0.264438987,161206000
2017-10-12,0.265046,0.267468005,0.248413995,0.248413995,245004000
2017-10-13,0.248284996,0.26425001,0.238867,0.260488987,398688992
2017-10-14,0.261150002,0.267720997,0.257319987,0.257319987,211160000
2017-10-15,0.257537007,0.268418998,0.249047995,0.263983011,280211008
2017-10-16,0.263386011,0.291359007,0.249009997,0.256231993,963158016
2017-10-17,0.256098002,0.263146996,0.222939,0.232063994,411264992
2017-10-18,0.231215999,0.238150001,0.207265005,0.218520001,354224992
2017-10-19,0.218228996,0.231790006,0.208316997,0.215149999,304542016
2017-10-20,0.215085998,0.223821998,0.208754003,0.210548997,182704000
2017-10-21,0.210189,0.212381005,0.200773999,0.211015999,116807000
2017-10-22,0.210958004,0.211900994,0.200721994,0.204177007,75849504
2017-10-23,0.203503996,0.203918993,0.190729007,0.196927994,99914800
2017-10-24,0.195566997,0.217508003,0.190455005,0.206643999,220080992
2017-10-25,0.207112998,0.208237007,0.201802999,0.204604,75017504
2017-10-26,0.204444006,0.206288993,0.202659994,0.203628004,38193100
2017-10-27,0.203667998,0.204492003,0.201771006,0.202785,29623000
2017-10-28,0.202592,0.203475997,0.201400995,0.201835006,26864900
2017-10-29,0.201358005,0.205209002,0.200075001,0.202785,62511100
2017-10-30,0.203076005,0.204135001,0.201946005,0.202711001,34835100
2017-10-31,0.202405006,0.203777999,0.200461,0.200558007,43875700
2017-11-01,0.200247005,0.201500997,0.193612993,0.194123998,67921000
2017-11-02,0.194595993,0.211848006,0.183815002,0.205861002,197770000
2017-11-03,0.206204996,0.228026003,0.201728001,0.208132997,373401984
2017-11-04,0.208083004,0.208479002,0.202133,0.203749999,74013200
2017-11-05,0.203273997,0.205124006,0.201116994,0.202055007,46959000
2017-11-06,0.201967001,0.208662003,0.201409996,0.205990002,102233000
2017-11-07,0.205102995,0.211374998,0.203978002,0.210354,114073000
2017-11-08,0.210675001,0.221458003,0.208059996,0.217436999,156959008
2017-11-09,0.217911005,0.221790999,0.214865997,0.217488006,147916992
2017-11-10,0.218255997,0.219068006,0.205259994,0.206483006,141032992
2017-11-11,0.205947995,0.214456007,0.205458999,0.210429996,134503008
2017-11-12,0.210214004,0.210214004,0.195389003,0.197338998,251175008
2017-11-13,0.197472006,0.204080999,0.197456002,0.203442007,132567000
2017-11-14,0.203678995,0.213692993,0.203678995,0.209824994,127361000
2017-11-15,0.208937004,0.213104993,0.208058,0.212955996,100294000
2017-11-16,0.212654993,0.271789998,0.209287003,0.227107003,1022579968
2017-11-17,0.224767998,0.239409,0.220273003,0.226581007,397071008
2017-11-18,0.226547003,0.230398998,0.222398996,0.228626996,144298000
2017-11-19,0.228139997,0.236230999,0.226036996,0.231015995,193808000
2017-11-20,0.231335998,0.243430004,0.230917007,0.238758996,214663008
2017-11-21,0.237977996,0.240973994,0.227200001,0.233271003,217851008
2017-11-22,0.232641995,0.240848005,0.232317001,0.238858998,167078000
2017-11-23,0.238991007,0.250095993,0.237304002,0.242402002,240684992
